1.360000000000000000e+02,5.109133258023051098e+02,3.479175344038432788e-02
1.380000000000000000e+02,5.107667598498812254e+02,3.271583246716014415e-02
1.390000000000000000e+02,5.107151634893431265e+02,3.477889748056882391e-02
1.400000000000000000e+02,5.107195915295248483e+02,3.142079575081787451e-02
1.410000000000000000e+02,5.107870977141170101e+02,3.863639497531894118e-02
1.420000000000000000e+02,5.106414487663996056e+02,3.090609328934723968e-02
1.430000000000000000e+02,5.107930316847484846e+02,4.076354404633592693e-02
1.440000000000000000e+02,5.108109529634349997e+02,3.882940459865254906e-02
1.450000000000000000e+02,5.108272835895410253e+02,3.837115577681061984e-02
1.460000000000000000e+02,5.108623342151344673e+02,3.692846848009144478e-02
1.470000000000000000e+02,5.107580544076514002e+02,2.751091186042612866e-02
1.480000000000000000e+02,5.105365323730260911e+02,5.766642472645155254e-02
1.490000000000000000e+02,5.108367752690822954e+02,3.684543202165566078e-02
1.500000000000000000e+02,5.108112734035555604e+02,3.486433209378780179e-02
1.510000000000000000e+02,5.107342706737978233e+02,3.358424920792821983e-02
1.520000000000000000e+02,5.106869997742801957e+02,2.810850883835881719e-02
1.530000000000000000e+02,5.106064907173259257e+02,5.946992206401271325e-02
1.540000000000000000e+02,5.107802030996985536e+02,4.312457689304764752e-02
1.550000000000000000e+02,5.102844912679615277e+02,3.918726985339202162e+00
1.560000000000000000e+02,5.107036951163515823e+02,3.236214780135621139e-02
1.570000000000000000e+02,5.107260002691430714e+02,3.040786590371878997e-02
1.580000000000000000e+02,5.108011514352799054e+02,2.700713251614329444e-02
1.800000000000000000e+02,5.107917177902104413e+02,5.820847023489664207e-02
1.810000000000000000e+02,5.107617068606437556e+02,6.812523128120530347e-02
1.820000000000000000e+02,5.107139247093784320e+02,6.888684511192288973e-02
1.830000000000000000e+02,5.108345567492607984e+02,6.761828977812625596e-02
1.840000000000000000e+02,5.109213022597696749e+02,6.565563834385110265e-02
1.850000000000000000e+02,5.107270796770371817e+02,5.594622549875915424e-02
1.860000000000000000e+02,5.108058294024667134e+02,4.582265690823220800e-02
1.870000000000000000e+02,5.107488177994065381e+02,5.191048406626387612e-02
1.880000000000000000e+02,5.106662200068165021e+02,4.900348881312847904e-02
1.890000000000000000e+02,5.107928583398758633e+02,5.355773218098149047e-02
1.900000000000000000e+02,5.107689270600806708e+02,4.592847868413207219e-02
1.910000000000000000e+02,5.107109555089568289e+02,4.767989088107862927e-02
1.920000000000000000e+02,5.108060406455965108e+02,4.579212653750366208e-02
1.940000000000000000e+02,5.108016475331219794e+02,4.277657197449880044e-02
1.950000000000000000e+02,5.109107933823681833e+02,6.098898110794709337e-02
2.000000000000000000e+02,5.108522027793900406e+02,6.636646714293938099e-02
2.010000000000000000e+02,5.106963912244459607e+02,6.901816231040924787e-02
2.020000000000000000e+02,5.108251361033105695e+02,5.727765647741228650e-02
2.060000000000000000e+02,5.108635212238243639e+02,5.471790119084968956e-02
2.070000000000000000e+02,5.109216501508291799e+02,5.888165023749673821e-02
2.080000000000000000e+02,5.106561641549074011e+02,6.273765872699414714e-02
