1.360000000000000000e+02,5.108408909274516532e+02,4.681630645860825057e-02
1.380000000000000000e+02,5.108448733849726864e+02,4.887408977112699116e-02
1.390000000000000000e+02,5.109115669372212096e+02,2.808027563851870495e-02
1.400000000000000000e+02,5.109432842745437711e+02,2.188725397896409616e-02
1.410000000000000000e+02,5.109599056767499974e+02,2.507738580255252162e-02
1.420000000000000000e+02,5.109420036639009481e+02,2.606517751564204829e-02
1.430000000000000000e+02,5.109477429927650292e+02,2.557313739729860300e-02
1.440000000000000000e+02,5.109175993558829987e+02,3.310383124588019144e-02
1.450000000000000000e+02,5.108756073686941477e+02,3.878185928284406947e-02
1.460000000000000000e+02,5.108881441023973480e+02,3.827475127743214245e-02
1.470000000000000000e+02,5.108718684382453716e+02,3.968670980865637160e-02
1.480000000000000000e+02,5.108915630115641306e+02,5.581814214231625021e-02
1.490000000000000000e+02,5.107872628890542614e+02,6.096678520677902002e-02
1.500000000000000000e+02,5.107632085664136525e+02,6.793258342210882483e-02
1.510000000000000000e+02,5.107628318046145068e+02,6.295078123586858587e-02
1.520000000000000000e+02,5.107973645193064840e+02,6.041581284022308485e-02
1.530000000000000000e+02,5.107700055186811028e+02,6.195073871557581213e-02
1.540000000000000000e+02,5.107622557432330268e+02,7.391468768731945804e-02
1.550000000000000000e+02,5.091614880002294967e+02,1.007025149123145225e+00
1.560000000000000000e+02,5.107998653138035365e+02,5.381655973849122643e-02
1.570000000000000000e+02,5.107966158556513392e+02,5.891502395276083243e-02
1.580000000000000000e+02,5.107955764112070369e+02,5.431782918382985215e-02
1.800000000000000000e+02,5.110338154316812620e+02,2.540585068979168276e-02
1.810000000000000000e+02,5.109586247042906848e+02,2.769682461708619647e-02
1.820000000000000000e+02,5.108944108147372276e+02,3.228197647367715695e-02
1.830000000000000000e+02,5.109143259977906837e+02,3.115501622584565880e-02
1.840000000000000000e+02,5.109558207362248936e+02,3.075844834657719129e-02
1.850000000000000000e+02,5.109863036994782988e+02,2.718812415387177744e-02
1.860000000000000000e+02,5.110295007896834250e+02,2.522630084748995680e-02
1.870000000000000000e+02,5.110697476604135545e+02,2.380453142185411444e-02
1.880000000000000000e+02,5.111199168113515157e+02,2.178113409198657521e-02
1.890000000000000000e+02,5.111254205767409076e+02,2.325616986056307928e-02
1.900000000000000000e+02,5.111298005574607259e+02,2.293907989340763717e-02
1.910000000000000000e+02,5.110409342865949611e+02,2.470487571643848954e-02
1.920000000000000000e+02,5.110514294084644007e+02,2.294357445297259823e-02
1.940000000000000000e+02,5.109974607935366748e+02,2.477054391691429353e-02
1.950000000000000000e+02,5.109639090748682975e+02,2.696109272144953453e-02
