1.360000000000000000e+02,5.108545171640399190e+02,3.335747784929010695e-02
1.380000000000000000e+02,5.108221426721064518e+02,3.593893655490303096e-02
1.390000000000000000e+02,5.109425972924059351e+02,2.402139471724640957e-02
1.400000000000000000e+02,5.109529656220502147e+02,2.013203667264459179e-02
1.410000000000000000e+02,5.109401283075310403e+02,2.195625643841462790e-02
1.420000000000000000e+02,5.109395587011973134e+02,2.203929817592128332e-02
1.430000000000000000e+02,5.109548957231554027e+02,2.273621524397042779e-02
1.440000000000000000e+02,5.109045451362134145e+02,2.677105528297516954e-02
1.450000000000000000e+02,5.108948514492605000e+02,3.058109547333502307e-02
1.460000000000000000e+02,5.109024539391025428e+02,3.216899872958329382e-02
1.470000000000000000e+02,5.108933757471782542e+02,3.092084135533590059e-02
1.480000000000000000e+02,5.107880767837028770e+02,4.094968249366634505e-02
1.490000000000000000e+02,5.107641009685334552e+02,4.239992591146541506e-02
1.500000000000000000e+02,5.107451466168971024e+02,4.623177992836356026e-02
1.510000000000000000e+02,5.107844729170731739e+02,4.590987857041443215e-02
1.520000000000000000e+02,5.107853481473122770e+02,4.153226434366521364e-02
1.530000000000000000e+02,5.107721390525289848e+02,4.332201210695865723e-02
1.540000000000000000e+02,5.107496703905407571e+02,4.660566163367999698e-02
1.550000000000000000e+02,5.097939990007289452e+02,1.121051415721466128e+03
1.560000000000000000e+02,5.107734885802116196e+02,3.819780685311371937e-02
1.570000000000000000e+02,5.107426894977929805e+02,4.239049381343603512e-02
1.580000000000000000e+02,5.107763548229837056e+02,3.668460480984025301e-02
1.800000000000000000e+02,5.110100257016526939e+02,1.691473207316705404e-02
1.810000000000000000e+02,5.109662538188550229e+02,2.200437056538372821e-02
1.820000000000000000e+02,5.109140139929263000e+02,2.513150881090260580e-02
1.830000000000000000e+02,5.109237111731247865e+02,2.212227999512594509e-02
1.840000000000000000e+02,5.109505481766769890e+02,2.170829069864337393e-02
1.850000000000000000e+02,5.109578035018884066e+02,2.056666097041085287e-02
1.860000000000000000e+02,5.110018136149133738e+02,1.758694725076567766e-02
1.870000000000000000e+02,5.110440384365873001e+02,1.631815720255039986e-02
1.880000000000000000e+02,5.110411796330159291e+02,1.641748547532221811e-02
1.890000000000000000e+02,5.110338111226477054e+02,1.543237990148168051e-02
1.900000000000000000e+02,5.110479108779032913e+02,1.540992779821521302e-02
1.910000000000000000e+02,5.110215896368877111e+02,1.709327380681750080e-02
1.920000000000000000e+02,5.110223417742617471e+02,1.652286265367167856e-02
1.940000000000000000e+02,5.109668229825479102e+02,1.815268797434398812e-02
1.950000000000000000e+02,5.109894006434013818e+02,2.036480140041775633e-02
2.000000000000000000e+02,5.109029976607482126e+02,2.834234768875272190e-02
2.010000000000000000e+02,5.108787576184560635e+02,2.800932488192862599e-02
2.020000000000000000e+02,5.108950990537952634e+02,2.904486405810893443e-02
2.060000000000000000e+02,5.108915057927804924e+02,2.787452490206329681e-02
2.070000000000000000e+02,5.108825188029396145e+02,2.995578611058367230e-02
2.080000000000000000e+02,5.108868906068011597e+02,3.123070361167355063e-02
2.090000000000000000e+02,5.109193071685702421e+02,2.837826381387106509e-02
2.100000000000000000e+02,5.109846326536966785e+02,2.041205806928671901e-02
2.110000000000000000e+02,5.109857541970765169e+02,2.042351842471826912e-02
2.120000000000000000e+02,5.109921853381400183e+02,2.006622839771596972e-02
2.130000000000000000e+02,5.110470757845959042e+02,1.884271704949368534e-02
2.140000000000000000e+02,5.102213156219168582e+02,5.146217109484445729e+01
2.150000000000000000e+02,5.109244184603522854e+02,2.464253424845568030e-02
2.160000000000000000e+02,5.107516496563836199e+02,5.466436134637980837e-02
2.200000000000000000e+02,5.108905947010559885e+02,2.650291771556570475e-02
2.230000000000000000e+02,5.109281266413220237e+02,2.091435959818402010e-02
2.240000000000000000e+02,5.109417788016289137e+02,2.072426883529984026e-02
2.250000000000000000e+02,5.109606590539079889e+02,2.035566049604092126e-02
2.310000000000000000e+02,5.109386394213765925e+02,2.145187331901549435e-02
2.340000000000000000e+02,5.109942470542939077e+02,1.747735381392792262e-02
2.350000000000000000e+02,5.110096916831793692e+02,1.765738988186618674e-02
2.380000000000000000e+02,5.110185127051273639e+02,1.757930828722805219e-02
2.390000000000000000e+02,5.110449434818277723e+02,1.710016593690035641e-02
2.400000000000000000e+02,5.110300115579489670e+02,1.586629542664197076e-02
2.410000000000000000e+02,5.110507288955492982e+02,1.722651135462114833e-02
2.420000000000000000e+02,5.110586684172432683e+02,1.548431942226392855e-02
2.430000000000000000e+02,5.107821415826472276e+02,4.228373724824089491e-02
2.440000000000000000e+02,5.108111013210209421e+02,3.982895098924004590e-02
2.470000000000000000e+02,5.107901311596428400e+02,4.377283737998474006e-02
2.480000000000000000e+02,5.107870318363830506e+02,4.339762789566488366e-02
2.500000000000000000e+02,5.108004421683096439e+02,3.876794761345561668e-02
2.530000000000000000e+02,5.108089158804025374e+02,4.108361334404220244e-02
2.540000000000000000e+02,5.107951407481082242e+02,3.859276073431124054e-02
2.550000000000000000e+02,5.108223219364819556e+02,4.083105307848174798e-02
2.570000000000000000e+02,5.108182241891599347e+02,3.874645343197323510e-02
2.580000000000000000e+02,5.108393776516662115e+02,3.864768377760716828e-02
2.590000000000000000e+02,5.108391021600090198e+02,3.713168126967240218e-02
2.610000000000000000e+02,5.107978135589186195e+02,3.676860043281939688e-02
2.620000000000000000e+02,5.108026344527061724e+02,3.544246409605115306e-02
2.640000000000000000e+02,5.108076656080781390e+02,3.386021655461709384e-02
2.650000000000000000e+02,5.108110616211299657e+02,3.527551861615288442e-02
2.660000000000000000e+02,5.108263444728586933e+02,3.311878638108693013e-02
2.670000000000000000e+02,5.108344127702796982e+02,3.254211881471480439e-02
2.700000000000000000e+02,5.108792092302784340e+02,2.728161178421822236e-02
2.710000000000000000e+02,5.108803043458424327e+02,2.805636741138236787e-02
2.730000000000000000e+02,5.108998357136795221e+02,2.750637778331908520e-02
2.760000000000000000e+02,5.109087153873940679e+02,2.768325587849474606e-02
2.770000000000000000e+02,5.109217828943590121e+02,2.992460336822733852e-02
2.790000000000000000e+02,5.109093470812454143e+02,2.794550531179392644e-02
2.850000000000000000e+02,5.131450276591089050e+02,2.324274299089217344e+00
2.870000000000000000e+02,5.101064880817115181e+02,3.912796862845671519e+00
2.880000000000000000e+02,5.131825989670275021e+02,2.784705765176419962e-02
3.110000000000000000e+02,5.091282796515693008e+02,2.528752946692818665e-02
3.120000000000000000e+02,5.091655879878254609e+02,2.304878967839595408e-02
3.130000000000000000e+02,5.090780640596584590e+02,2.688053247698328832e-02
3.140000000000000000e+02,5.091212348221643538e+02,2.500669346166072698e-02
3.190000000000000000e+02,5.090815716141620442e+02,2.718170997159025451e-02
3.200000000000000000e+02,5.090892588853230905e+02,2.566020601020030031e-02
3.210000000000000000e+02,5.090898150642377686e+02,2.470456251114360249e-02
3.220000000000000000e+02,5.090919146339310828e+02,2.435390012428086462e-02
3.240000000000000000e+02,5.090916010726280660e+02,2.636726196810904033e-02
3.270000000000000000e+02,5.092158976056823576e+02,2.037532320201161998e-02
3.290000000000000000e+02,5.090297219916632798e+02,3.214602075872614179e-02
3.310000000000000000e+02,5.090404368510295967e+02,3.261783091540594592e-02
3.320000000000000000e+02,5.090487749925947583e+02,3.099927969627157623e-02
3.330000000000000000e+02,5.090664840803983680e+02,2.988879325545666307e-02
3.400000000000000000e+02,5.090744821543398189e+02,3.153570881545932764e-02
3.410000000000000000e+02,5.090475855392360245e+02,2.965925726210481145e-02
3.440000000000000000e+02,5.091063035748091465e+02,2.381862281214856131e-02
3.470000000000000000e+02,5.091183317905832268e+02,2.514948195064606318e-02
3.480000000000000000e+02,5.091390032002816497e+02,2.463530638650862636e-02
3.500000000000000000e+02,5.092348092673110500e+02,2.071239493243185598e-02
3.520000000000000000e+02,5.092314976973059970e+02,2.017081898010500765e-02
3.530000000000000000e+02,5.092386618474574789e+02,2.192381799837114092e-02
3.540000000000000000e+02,5.092006661458546546e+02,2.121471761645236931e-02
3.550000000000000000e+02,5.090794188751920615e+02,2.667957743245476243e-02
3.560000000000000000e+02,5.090798852829080374e+02,2.685606321815453904e-02
3.580000000000000000e+02,5.090743150649247468e+02,2.710969628612097670e-02
3.590000000000000000e+02,5.090726869698020778e+02,2.863732282043114988e-02
3.600000000000000000e+02,5.091413533437003025e+02,2.557712613497221954e-02
3.610000000000000000e+02,5.091562897762709099e+02,2.516968760982633488e-02
3.620000000000000000e+02,5.091224369262780556e+02,2.551220057645144437e-02
3.630000000000000000e+02,5.091305918766576610e+02,2.609249090646778568e-02
3.640000000000000000e+02,5.091295054616653601e+02,2.576125672538118888e-02
3.650000000000000000e+02,5.091309943743206077e+02,2.693971687943216842e-02
3.660000000000000000e+02,5.091570832632688166e+02,2.483928281070660674e-02
3.720000000000000000e+02,5.091914477397563132e+02,2.438040618855156702e-02
